"lon","lat"
4.181601,51.855568
-0.21381892,51.855576
4.816821,51.855606
4.7676134,51.855625
4.111483,51.855633
4.26144,51.85564
4.2064223,51.85564
4.437377,51.855667
4.0735197,51.85571
5.906823,51.855713
5.9064894,51.855724
4.2612925,51.85573
4.884317,51.855736
4.932218,51.85575
-3.160997,51.855762
5.9081445,51.85577
4.7623854,51.855778
4.2062726,51.855816
5.675404,51.855827
5.906781,51.85584
4.8203745,51.855846
4.407614,51.855873
4.7301593,51.855873
-3.9641023,51.855885
4.2414007,51.855896
4.9822946,51.855934
4.7586093,51.855938
4.762383,51.855957
4.2492375,51.855972
6.088374,51.855976
-0.24284765,51.85601
4.932215,51.856018
4.1025443,51.856033
4.8967967,51.856056
5.9061303,51.856068
6.0879846,51.856113
4.0713296,51.856136
4.1603904,51.856155
4.788944,51.856186
4.957616,51.856205
6.0941844,51.85621
4.151678,51.856243
-9.749696,51.85625
6.3754787,51.856255
4.7889423,51.856277
0.24152586,51.85632
5.0474663,51.85632
4.921906,51.85634
5.9521484,51.856342
4.7895217,51.85637
5.6741014,51.85637
4.7896376,51.856396
5.0470304,51.856407
-0.2718771,51.85644
6.0879173,51.856472
4.7896647,51.85655
5.279061,51.856564
0.22701539,51.856598
4.2402215,51.8566
5.0913014,51.856617
4.160595,51.85665
6.0874996,51.85667
-1.2949722,51.85668
4.116825,51.85668
4.0702395,51.85668
6.4660435,51.856697
-9.624155,51.8567
4.070514,51.85671
-3.1552126,51.85672
4.2007318,51.85675
5.9828987,51.856766
5.0476084,51.85677
6.0867176,51.856777
6.0866594,51.856777
6.08679,51.856792
4.0702214,51.856796
4.175108,51.856804
4.2612658,51.856808
4.8236284,51.856808
5.983001,51.856827
6.0870667,51.856827
5.983146,51.856827
4.407883,51.85686
-0.30090728,51.856865
4.7834187,51.856876
4.78487,51.856884
6.0866466,51.856884
4.492368,51.856907
4.7902403,51.85691
5.045865,51.856945
5.04601,51.856945
4.069852,51.857018
4.7843013,51.85707
5.9824386,51.85709
5.98344,51.857094
4.204134,51.857098
4.8284154,51.8571
5.0464444,51.857124
6.0855765,51.857143
6.0856056,51.85715
4.1613793,51.857155
4.069659,51.85716
5.046589,51.857216
4.0847697,51.85724
4.218647,51.857243
-1.2412318,51.857246
4.1703777,51.85725
4.2611094,51.857254
-0.32993817,51.85728
4.7674446,51.857334
6.085492,51.85734
4.7882023,51.85735
4.788928,51.857353
4.7892184,51.857357
4.789364,51.857357
4.2331605,51.857388
4.086974,51.857407
5.049926,51.857407
4.186487,51.857414
5.002168,51.857437
4.2535553,51.857452
4.065992,51.857468
4.177339,51.857502
4.2898464,51.85753
4.621132,51.857533
6.1094475,51.857555
5.6182227,51.85757
5.0169735,51.857574
4.6198096,51.857586
5.42879,51.857613
6.092755,51.857628
4.6069474,51.857628
4.6070347,51.857635
4.2621875,51.85767
5.3710165,51.857708
4.6200976,51.857723
4.1199875,51.857796
4.8620844,51.857796
6.0905075,51.857803
6.0872426,51.85787
4.8622284,51.857883
4.066923,51.857883
4.0683746,51.8579
5.0429544,51.857925
6.0881147,51.857952
6.0876794,51.857956
5.3862586,51.85798
4.4567804,51.85798
6.0861993,51.85801
0.24596848,51.858036
4.2231994,51.858055
4.513975,51.85806
4.5136833,51.858147
4.7863045,51.85815
4.1893706,51.858162
5.6559677,51.85821
6.0883803,51.858223
5.088097,51.858227
4.062369,51.858227
4.1275244,51.858234
5.0023065,51.85825
5.002742,51.85825
4.171657,51.85825
4.230161,51.858303
4.14741,51.858356
4.417286,51.85838
5.3851986,51.858402
4.6716204,51.858406
-1.4503344,51.85841
5.621377,51.85843
4.516871,51.85844
4.067864,51.85847
5.9604354,51.858475
4.0683575,51.858482
0.22129966,51.858505
4.1195316,51.85851
4.1630845,51.85852
5.0497,51.85853
4.9085283,51.858532
5.960523,51.858555
4.0992055,51.85856
4.0675855,51.858574
4.06773,51.858593
5.0031743,51.858612
4.0820723,51.85864
4.8312993,51.858643
4.068019,51.858643
4.6238565,51.858646
4.8321705,51.858646
4.0832334,51.85865
4.2949,51.858654
4.7845554,51.85868
4.064402,51.8587
5.0031734,51.8587
5.584986,51.85871
4.3783,51.858727
4.0679145,51.858738
6.09045,51.85875
4.261071,51.858784
4.11996,51.858784
4.207356,51.858795
4.067361,51.858795
4.262958,51.8588
4.068348,51.8588
4.25744,51.858837
6.090161,51.85884
4.2053213,51.858864
4.2056117,51.858868
-0.44606853,51.85887
4.7205343,51.858875
5.0564036,51.85889
4.068562,51.858936
4.7206783,51.858963
6.0847917,51.858963
4.720533,51.858963
4.7208233,51.858967
4.4461627,51.858974
5.2906685,51.858974
4.6335773,51.85898
4.2919884,51.858986
5.0544286,51.859
4.7296777,51.859016
4.2575808,51.85902
5.541482,51.85904
4.2231736,51.859043
5.5415835,51.859047
4.720677,51.859055
4.2905345,51.859062
4.4460154,51.859062
5.9849176,51.859062
4.2914057,51.85907
4.2729683,51.859077
4.4218435,51.85909
6.35256,51.85909
4.6160526,51.859123
0.23585537,51.859127
4.4210443,51.85913
5.6203504,51.859177
4.4489164,51.859177
4.275288,51.859188
5.885611,51.859196
4.277175,51.859207
4.4210424,51.85922
4.466046,51.859222
6.08436,51.859226
5.8950033,51.859226
-0.47510275,51.859253
6.0843463,51.859253
5.6202636,51.859276
4.4210405,51.85931
6.084507,51.859325
4.2738323,51.859352
4.5082884,51.859364
4.228827,51.859367
4.206252,51.859367
4.277606,51.85939
5.023491,51.859394
0.22134393,51.8594
4.2288976,51.85945
5.8929453,51.859486
4.8032713,51.859493
4.289798,51.859505
4.833175,51.85955
4.5978556,51.85955
4.8334656,51.85955
4.2289677,51.85955
4.0678177,51.85956
4.067715,51.859592
4.722701,51.859604
4.245226,51.85962
-0.50413764,51.859627
4.7685738,51.859676
5.907261,51.859703
5.907537,51.859703
5.9018903,51.859726
4.067232,51.85973
5.907552,51.85973
4.887103,51.859745
5.0271173,51.859764
5.8865757,51.859783
5.015213,51.859818
4.4654527,51.859844
4.734892,51.85985
4.7186327,51.85985
0.24460685,51.85986
5.028568,51.85986
5.4048395,51.859867
4.516553,51.859875
5.2993765,51.85988
0.2431557,51.859886
5.0438104,51.859905
4.7787323,51.85991
4.8333163,51.85991
4.8338966,51.859913
4.0670958,51.859917
4.2222795,51.859932
5.8945904,51.85994
4.882383,51.85995
4.789329,51.859962
4.7887483,51.859962
4.789329,51.859974
4.067007,51.859978
-0.53317314,51.85999
5.8933864,51.859997
8.92,51.86
10.58,51.86
7.58,51.86
13.58,51.86
12.75,51.86
7.25,51.86
6.75,51.86
14.42,51.86
13.25,51.86
7.08,51.86
6.08,51.86
10.42,51.86
10.08,51.86
12.58,51.86
10.92,51.86
7.42,51.86
14.25,51.86
11.75,51.86
10.75,51.86
7.75,51.86
8.58,51.86
14.58,51.86
9.08,51.86
12.25,51.86
6.92,51.86
9.58,51.86
8.08,51.86
6.42,51.86
11.58,51.86
12.42,51.86
11.25,51.86
9.25,51.86
8.75,51.86
8.42,51.86
8.25,51.86
9.75,51.86
7.92,51.86
13.42,51.86
11.42,51.86
6.58,51.86
6.25,51.86
13.08,51.86
10.25,51.86
5.92,51.86
9.92,51.86
13.92,51.86
11.92,51.86
12.92,51.86
14.08,51.86
13.75,51.86
12.08,51.86
11.08,51.86
9.42,51.86
5.8234296,51.86
4.1809,51.860054
4.226051,51.860058
5.955215,51.860092
4.7889643,51.860115
4.859009,51.86012
5.8857374,51.86013
4.789617,51.860146
4.7894278,51.860172
5.0432277,51.860172
5.0162983,51.860226
4.0670424,51.86025
5.906208,51.860264
4.225842,51.860283
4.066998,51.860283
4.7888875,51.860413
5.938118,51.860416
5.508635,51.86043
5.895351,51.86044
4.835487,51.86046
4.8052907,51.860493
5.914892,51.860523
5.041628,51.860527
4.2391047,51.860546
4.2392497,51.86055
4.066424,51.860558
5.9550323,51.86056
5.9061823,51.86056
5.896572,51.86057
5.8936834,51.86058
5.000835,51.86058
4.8087735,51.8606
4.8086286,51.8606
5.0417724,51.86062
-9.757124,51.860634
4.2023716,51.860634
4.2401185,51.86065
6.1348305,51.860676
4.2203717,51.86072
4.7299433,51.860725
4.7297983,51.860725
0.24610277,51.86073
4.7295065,51.860813
4.7357483,51.860847
4.953652,51.860867
4.848402,51.860878
5.896503,51.860893
4.7296505,51.860905
4.9911056,51.86091
0.2359445,51.860924
6.091283,51.860947
4.5464377,51.860992
4.6976376,51.861034
0.22868852,51.86106
5.0152025,51.861076
0.22723731,51.861088
5.902052,51.861164
5.894648,51.861187
4.5114465,51.861187
4.72667,51.861202
4.1677327,51.861225
4.5114446,51.861275
4.741186,51.861282
5.8949685,51.861286
4.2926574,51.86133
6.109363,51.861332
6.0187016,51.86136
5.925064,51.861378
4.7363214,51.86139
4.8819313,51.86139
5.6175165,51.86144
4.5632696,51.861473
-9.699089,51.861485
4.6937833,51.861507
4.2116394,51.861534
4.1432567,51.86155
4.881784,51.861565
5.975152,51.861584
4.5290055,51.861588
5.8791046,51.861588
5.0449586,51.861614
4.7300754,51.861626
4.211637,51.861626
5.9606357,51.861656
4.9061723,51.861668
4.47398,51.86171
5.946119,51.86173
4.828285,51.86173
4.071964,51.86176
4.842802,51.861797
4.9935656,51.861813
5.061797,51.861843
4.8573184,51.861862
5.917085,51.861862
6.080336,51.861866
5.445489,51.86192
5.888052,51.861988
4.886352,51.86199
5.061215,51.862022
4.900869,51.862053
4.493426,51.86213
4.1847634,51.86216
4.731664,51.86217
4.187376,51.862186
5.829984,51.86222
4.94442,51.862225
5.4454894,51.862278
4.8475137,51.862312
5.80095,51.862328
5.656283,51.862347
5.0607767,51.86238
4.9879713,51.86238
5.0680356,51.8624
4.9871726,51.862423
5.3280435,51.862457
5.0170054,51.862476
4.1860604,51.862534
5.04604,51.862564
5.0605574,51.862602
5.7138467,51.862602
4.902968,51.862644
4.6947813,51.86268
-4.8970103,51.862682
-9.241851,51.862705
5.6702943,51.862717
-4.89556,51.86272
4.8993373,51.86272
4.8991923,51.86272
4.646,51.862743
5.0623713,51.862743
0.23458238,51.862747
5.655777,51.86275
5.925589,51.862766
5.939672,51.86282
5.9397736,51.862827
4.154691,51.86284
-4.814215,51.862896
5.191214,51.862896
5.054095,51.8629
0.22587484,51.862915
5.539637,51.862957
5.94069,51.862965
5.263802,51.862995
5.496084,51.863007
5.292837,51.86302
5.4380136,51.86305
4.9878926,51.863052
5.6684823,51.863125
4.9877467,51.863144
-9.198314,51.863155
4.210421,51.86316
4.0599585,51.86317
4.06292,51.863186
5.061642,51.86319
4.105606,51.863213
5.6045933,51.863216
4.8573747,51.86326
4.0596213,51.863277
4.339505,51.863285
4.0630474,51.863297
4.059824,51.863304
4.976856,51.863377
5.0638185,51.863377
0.24768834,51.8634
4.06088,51.863434
-9.169288,51.86345
4.062767,51.863457
4.0630426,51.863457
5.0636725,51.86347
4.063056,51.863495
5.6591935,51.863506
4.059716,51.86351
4.060587,51.86352
5.9430923,51.86352
5.0538,51.86353
4.901071,51.863537
4.843289,51.863552
4.56599,51.86356
0.23898074,51.863564
5.076157,51.86359
5.695634,51.863598
4.0627046,51.863605
4.0628786,51.86361
4.538694,51.863632
4.062877,51.863655
4.0630803,51.863667
4.143778,51.863712
5.9509635,51.863716
5.0571375,51.86372
-4.8171725,51.863724
-4.815722,51.863758
5.6569448,51.86376
4.064848,51.863785
-4.814271,51.863792
4.920232,51.863792
4.900923,51.863804
5.2322235,51.86381
4.0636125,51.863823
6.020406,51.863823
4.217097,51.863834
4.217242,51.86384
4.6493206,51.863842
4.2171545,51.863846
4.22029,51.86387
5.6570177,51.863873
4.6994085,51.863876
4.369545,51.863907
5.710299,51.863914
4.8443007,51.863914
4.8450265,51.86392
4.789131,51.86392
5.9420085,51.86395
5.062725,51.863956
5.9402666,51.863956
4.9008775,51.863976
4.9007754,51.863983
4.1703405,51.86399
4.955799,51.864017
4.8736258,51.864048
4.2292876,51.864048
6.453007,51.86405
4.874352,51.86405
4.3698316,51.86409
5.032454,51.864094
4.0609326,51.86411
4.900789,51.864117
4.2198477,51.864132
4.061294,51.86416
4.1437654,51.864162
4.8239717,51.86418
4.06819,51.86419
5.663553,51.864216
5.078621,51.864227
5.6404696,51.86427
4.0672,51.864277
0.24773313,51.864296
4.900119,51.864296
4.901571,51.8643
4.742232,51.8643
5.950492,51.864304
4.067533,51.86432
4.899901,51.864338
4.9006267,51.86434
4.9007716,51.86434
4.900525,51.86434
4.0628858,51.864357
5.4392495,51.864384
4.0668044,51.8644
4.0655994,51.864403
4.06695,51.864403
4.9007707,51.864433
4.9006257,51.864433
4.066875,51.864483
4.066947,51.86449
4.06744,51.864513
4.89942,51.864517
5.924013,51.864517
5.923926,51.864517
4.899463,51.864517
5.0546637,51.86452
4.0669026,51.864525
4.058742,51.864532
4.4811816,51.86455
4.873417,51.86455
4.8463254,51.864555
5.624501,51.86457
5.923723,51.864574
4.2192554,51.86458
4.2284026,51.86458
4.8734746,51.864586
5.9223733,51.864597
5.054373,51.86461
4.899201,51.864624
4.9006524,51.86466
4.0669417,51.86467
5.0800695,51.864677
4.0732574,51.864697
4.8993163,51.864697
5.0548077,51.8647
4.221138,51.864777
5.0871825,51.864788
6.1001267,51.864803
4.8438544,51.86481
4.646822,51.864815
6.014903,51.86484
5.9500775,51.864845
4.063147,51.864845
4.2195387,51.86485
4.0877724,51.864857
4.684294,51.864864
6.339008,51.864887
4.7895536,51.86491
5.0802126,51.86495
4.789466,51.86498
4.102288,51.865017
5.9410787,51.86505
4.2211304,51.865055
6.0050335,51.86507
4.217064,51.865093
5.0690327,51.8651
4.191654,51.86511
4.0609026,51.86513
4.8400755,51.865154
5.0007954,51.865166
4.116803,51.865177
5.0688868,51.86519
4.901561,51.8652
-9.750044,51.865234
4.0592585,51.865242
5.641056,51.865253
5.9418945,51.86527
4.2269325,51.86528
4.6941605,51.865284
4.960433,51.865295
4.852269,51.8653
5.9885445,51.8654
5.9368725,51.86541
4.0633483,51.865414
4.338414,51.86544
4.2167645,51.86545
-1.4284612,51.865498
5.5534816,51.8655
4.0643325,51.865524
0.230362,51.86553
4.1052494,51.865543
4.96827,51.865593
4.969722,51.865597
4.9007583,51.8656
5.9119754,51.865616
4.5425763,51.86564
4.16035,51.86564
6.0076694,51.86566
5.9394894,51.865677
4.6311417,51.865704
4.5226107,51.86572
4.1748657,51.86579
4.5292153,51.86581
4.223506,51.865833
5.658046,51.865845
5.2142134,51.865852
-9.706513,51.86587
5.93939,51.865894
4.0608797,51.865906
4.226481,51.865906
4.1893816,51.86594
4.172174,51.865986
6.3479896,51.866
4.223647,51.866005
4.2218456,51.86603
4.221831,51.86604
4.2219763,51.866043
4.222557,51.866047
4.2215405,51.866055
4.5290647,51.86608
4.203898,51.866085
0.2463714,51.866123
4.2225547,51.86614
5.4515924,51.866142
4.2238607,51.86615
5.9900947,51.86623
4.218414,51.86623
6.054559,51.866238
4.105519,51.86627
4.093321,51.866314
0.23185782,51.866398
5.9901557,51.86645
5.995615,51.86647
5.0376616,51.86654
4.058886,51.86655
4.6799107,51.86664
4.569709,51.866642
0.19337386,51.866673
6.0248017,51.866673
5.990101,51.866676
5.799277,51.866695
4.72971,51.866745
4.8724327,51.86683
4.5794325,51.866886
4.9329767,51.866898
4.8525405,51.86692
5.319181,51.866947
4.1728735,51.86698
0.24786757,51.866993
0.24641618,51.86702
4.2207894,51.86702
5.6478896,51.86704
4.90263,51.867046
5.5326095,51.867058
6.4688907,51.86706
4.850941,51.867092
4.220728,51.867153
5.906186,51.86717
6.454374,51.867195
0.16434507,51.86721
5.034607,51.86725
6.439857,51.867325
4.3853703,51.86733
4.334547,51.86733
5.906115,51.86734
4.872136,51.867367
5.5948277,51.86737
4.178525,51.8674
4.9020443,51.867493
4.224552,51.867504
4.0916452,51.867516
4.2245226,51.867516
4.8552914,51.86756
4.203641,51.867565
4.2037864,51.86757
-9.205689,51.867577
4.9020433,51.867584
5.09152,51.867584
4.860373,51.867584
4.903205,51.867588
4.363581,51.867588
6.336277,51.8676
5.964559,51.867615
6.334521,51.867622
-3.9602563,51.86764
4.2024775,51.867645
4.855726,51.867653
5.91788,51.8677
4.2023296,51.867733
0.13531539,51.86774
5.938716,51.86774
5.091373,51.867855
-9.1766615,51.86787
4.7690406,51.867947
6.3672705,51.867954
5.0316978,51.867958
5.051534,51.867973
6.0442767,51.868004
4.1960783,51.86803
4.999319,51.868034
6.352753,51.868076
6.3343854,51.86808
-3.877471,51.86809
6.108978,51.86809
4.854414,51.868095
0.23630108,51.86811
4.6273246,51.868195
4.0591273,51.868206
0.10628483,51.868263
5.045053,51.868267
6.3237176,51.86831
5.0512958,51.868374
4.855717,51.868374
4.674075,51.8684
4.529746,51.868423
6.3092,51.868427
4.060354,51.86847
4.529818,51.86847
6.447086,51.868477
4.9018884,51.86848
4.5143538,51.86849
4.2155237,51.868496
6.1088977,51.868523
4.223508,51.868572
6.08741,51.868626
4.763803,51.86873
5.884265,51.868748
5.1848726,51.86877
0.07725338,51.868782
4.8568735,51.868828
4.329598,51.86884
5.0945606,51.86885
5.937031,51.868855
4.446972,51.868866
5.0345945,51.868866
5.1847997,51.86887
4.5232763,51.86887
5.8848624,51.86897
4.5377946,51.868977
4.4993877,51.869007
5.094559,51.86903
6.0331697,51.869064
4.939924,51.869083
4.2130394,51.8691
4.5121636,51.869102
4.9238067,51.86911
4.8557076,51.869183
4.8555627,51.869183
5.936701,51.869186
5.1395693,51.869225
5.4217443,51.869236
5.4217443,51.869247
5.0221043,51.869278
0.04822107,51.86929
5.4218316,51.8693
4.1929936,51.869347
4.222761,51.869377
4.329303,51.86941
4.768835,51.869415
4.065205,51.869415
5.8850126,51.86942
-3.9603345,51.86944
4.4507356,51.86944
4.222178,51.86946
4.2223234,51.86946
4.6737676,51.869476
6.033699,51.869503
4.191828,51.869514
6.4449906,51.869526
4.222162,51.86953
6.033685,51.869545
4.945582,51.869553
5.904834,51.869556
5.338343,51.869564
6.1004925,51.869564
4.6249056,51.86957
4.2339373,51.869576
5.9663267,51.869583
6.0338163,51.86961
5.096167,51.869637
6.1349797,51.869663
6.497908,51.869667
4.450004,51.8697
5.533126,51.86971
5.885205,51.869713
4.772065,51.869762
0.019187909,51.869793
4.668462,51.869846
6.388005,51.869892
5.0194855,51.8699
5.0199213,51.8699
5.9303064,51.86992
6.471937,51.869957
4.795585,51.869972
5.934228,51.870007
4.086389,51.87001
5.0977473,51.870026
5.3826284,51.870026
4.20372,51.870083
5.3367047,51.870087
4.203865,51.870087
5.934273,51.870087
4.8780584,51.87009
4.563112,51.8701
4.2033563,51.870117
5.9757724,51.870167
4.409626,51.870182
5.972433,51.870182
4.1968923,51.870193
5.843494,51.870216
6.0325475,51.870228
5.48572,51.87025
4.409218,51.87026
4.204441,51.87027
4.9720016,51.870277
-0.009846093,51.870285
4.9733076,51.870373
4.1995006,51.8704
4.2000813,51.870407
5.927655,51.870415
5.9672236,51.87044
4.1993527,51.87049
5.945284,51.870495
5.789917,51.870502
5.7896266,51.870502
5.7904987,51.87059
4.2204785,51.870613
5.8612857,51.87064
5.967502,51.870655
5.9189897,51.870678
5.9462304,51.870716
5.8380537,51.87073
5.933177,51.87075
-0.038880922,51.870773
5.9772325,51.87079
4.4553533,51.870823
4.857213,51.87085
5.917191,51.87085
5.9750557,51.870888
5.9721518,51.870903
4.8717327,51.870914
5.933368,51.870937
5.4228635,51.870964
5.9769444,51.870968
5.976509,51.87097
5.8881516,51.870975
4.8862524,51.87098
-3.9211757,51.870983
5.422994,51.871006
5.0308022,51.87101
5.4229217,51.871025
4.199484,51.87103
4.900772,51.87104
5.973606,51.871075
4.915292,51.871098
5.8445926,51.871155
4.9005527,51.871174
5.9717197,51.871174
4.170727,51.871185
4.662559,51.871204
4.9443316,51.871212
5.09607,51.871235
5.097522,51.87124
-0.06791657,51.871254
5.0183125,51.871334
5.42314,51.87135
5.7865124,51.87137
5.9216266,51.871387
4.6204457,51.871387
5.621488,51.871407
5.002412,51.871418
5.4855776,51.87142
5.9695454,51.871456
4.579786,51.871475
4.2093463,51.87149
4.851179,51.8715
5.0314517,51.87151
5.9733214,51.871525
6.1436076,51.87155
5.045972,51.87155
4.209344,51.87158
5.040962,51.871582
5.0427046,51.871586
5.713912,51.87159
5.060492,51.871593
5.416969,51.871593
4.120775,51.871593
5.075012,51.87163
4.889076,51.871666
5.089533,51.87167
5.684871,51.87167
4.0824203,51.871677
5.104053,51.871704
6.1439443,51.87172
-0.09695302,51.871727
5.118573,51.87174
4.5410094,51.87174
4.121322,51.87177
5.133094,51.871773
5.64131,51.871773
5.9714375,51.871807
4.120899,51.871826
4.130193,51.871838
-1.440002,51.87185
5.597749,51.871857
4.121768,51.871925
5.974561,51.871925
5.2347364,51.87195
5.5396676,51.87195
5.4815855,51.87201
5.2928185,51.87201
4.6481705,51.872013
5.125788,51.872017
4.200184,51.872025
4.889798,51.87203
5.33638,51.872036
5.394462,51.872047
5.1265283,51.872097
4.220802,51.872143
5.098968,51.872143
4.2126694,51.87215
-0.12599026,51.872196
4.9353914,51.87221
5.125511,51.872223
4.2125216,51.872242
5.9715886,51.872253
4.147026,51.872284
5.9275913,51.87233
-1.3586457,51.872334
5.424346,51.872345
4.678078,51.87238
5.8951955,51.872383
5.424317,51.872383
5.9747853,51.872417
5.42452,51.872417
4.685919,51.872425
5.4244475,51.872444
5.4245057,51.872444
5.4243026,51.872444
-4.9564896,51.872448
5.924979,51.87248
5.3371058,51.872486
5.97377,51.872513
5.424738,51.872536
4.935533,51.87257
5.424738,51.872623
4.198715,51.87264
-0.15502828,51.872654
4.889791,51.872658
4.973867,51.87271
4.6689234,51.872772
5.973222,51.872784
5.9731927,51.872787
4.1802673,51.87281
5.9730487,51.872875
4.8648124,51.872906
4.201902,51.872944
5.1248827,51.872967
5.060119,51.872986
-9.111456,51.872997
5.9733415,51.873055
5.0588117,51.87307
5.007552,51.873096
-0.18406707,51.873104
4.221502,51.87314
5.9731975,51.873146
5.9724717,51.87315
5.896671,51.87315
5.971455,51.873154
5.007842,51.873188
5.8865066,51.873188
4.191149,51.87319
6.3686194,51.873203
5.208812,51.873215
5.6369333,51.87322
5.636919,51.873226
5.63689,51.873264
5.1262603,51.87327
4.158761,51.873306
5.05547,51.87333
5.123864,51.873333
5.639548,51.87334
4.043959,51.873356
5.1238494,51.87336
5.8869443,51.873363
5.639606,51.873367
5.446012,51.87338
5.4431076,51.873383
5.125359,51.87343
4.6587477,51.87343
5.0599704,51.873432
5.63965,51.873436
5.1062927,51.873463
5.125678,51.8735
5.124589,51.873505
5.055323,51.87351
-3.9314537,51.873512
6.1423483,51.87352
4.058477,51.87352
-5.4143305,51.87353
-0.21310662,51.87355
5.1243124,51.87361
5.8230534,51.87362
4.898842,51.87364
6.103898,51.87368
5.1244426,51.873684
5.124588,51.873684
4.659034,51.8737
5.980466,51.873737
5.11936,51.873764
5.093076,51.87379
4.8639307,51.873802
13.296277,51.873806
4.6524954,51.873928
5.9415507,51.873928
4.2114606,51.873936
5.173668,51.873966
-0.24214691,51.87399
4.2115316,51.874
4.679069,51.874
4.667161,51.87402
4.2115602,51.87402
4.9683366,51.874043
5.0230823,51.874043
5.3814664,51.87407
5.4256105,51.874115
5.890365,51.874115
5.425901,51.87414
4.45931,51.874153
5.4254656,51.874153
5.4256105,51.874153
4.1165495,51.87416
4.2025948,51.874207
-1.3731465,51.87421
4.21247,51.874218
-1.3775045,51.874233
4.213922,51.874233
4.865813,51.87426
4.86712,51.874268
5.4474654,51.87428
5.885691,51.874287
5.885662,51.874294
5.058657,51.87433
5.4259014,51.874332
5.0602546,51.874332
4.8655214,51.874348
6.256679,51.874355
5.067602,51.87437
5.067718,51.87441
-0.27118793,51.874416
5.3933735,51.874428
5.2483053,51.874435
5.06766,51.874443
4.332278,51.874447
-3.9285886,51.87446
4.812952,51.874462
4.654447,51.87447
4.145586,51.874474
4.125617,51.874485
5.068385,51.874535
5.068516,51.874535
5.0683126,51.874535
5.0480547,51.87457
4.925783,51.8746
4.8706007,51.87464
5.047909,51.874657
4.221172,51.874664
5.0684714,51.874672
4.6745563,51.874695
5.2865252,51.8747
5.2972593,51.87471
5.286641,51.874744
5.2864523,51.874744
4.1746235,51.874775
5.068775,51.87478
-3.8501456,51.87482
5.1097693,51.87482
4.091333,51.874832
-0.30022967,51.87484
-3.8486936,51.874844
4.221458,51.874847
5.952599,51.874863
4.869291,51.874905
4.183116,51.87491
6.3023195,51.87496
5.094085,51.87496
4.0911827,51.875008
4.9397197,51.875015
5.8860188,51.87503
4.2036614,51.875072
5.5114336,51.87508
4.671355,51.875122
4.643182,51.87513
-1.377492,51.875134
-3.9402425,51.875168
4.67876,51.875168
4.4768467,51.875183
-3.9387906,51.87519
4.2181807,51.875217
4.6745477,51.875233
4.67629,51.875244
-0.32927212,51.875256
4.6786137,51.87526
5.885513,51.87526
4.678904,51.87526
5.4993815,51.875275
5.191756,51.875282
-3.9329827,51.875286
4.898185,51.87529
4.898475,51.8753
4.0504656,51.87531
5.4234333,51.87532
4.965348,51.875336
4.6768694,51.875336
4.050537,51.875336
4.6764045,51.87535
4.870883,51.875362
4.9628057,51.87537
4.6738186,51.87541
4.673964,51.87541
4.6604586,51.875416
4.0502005,51.87542
4.660749,51.87542
5.004628,51.875423
-3.8676066,51.875443
4.0506496,51.875454
5.0852237,51.875477
4.65552,51.875477
4.6716394,51.875484
-3.8647027,51.87549
5.058794,51.875496
-3.8632507,51.87551
4.788832,51.87551
5.4235644,51.87552
5.8858066,51.875526
6.2127,51.875572
5.4293876,51.875587
5.4235787,51.87559
6.208053,51.875603
4.6777368,51.87561
5.0814466,51.87565
4.669168,51.87565
-0.35831526,51.875668
4.860714,51.875675
5.03396,51.875694
4.677895,51.875694
4.6778803,51.8757
6.1024055,51.87571
5.0815916,51.87574
5.889149,51.875782
4.2188187,51.87581
5.8240914,51.875862
4.646074,51.875866
5.0329423,51.875874
4.2191653,51.875874
4.216493,51.875874
-8.484971,51.875896
4.2191067,51.8759
5.42811,51.87591
4.2164917,51.87593
5.0622034,51.87594
5.062421,51.875957
5.0628567,51.875957
4.216491,51.875957
4.216636,51.875965
6.0342274,51.87597
6.5107136,51.875973
4.871892,51.875996
4.640553,51.87601
4.8975377,51.876015
-1.3774796,51.87603
5.4283714,51.876038
-3.9417331,51.87604
5.062275,51.876045
4.1277075,51.876064
4.897595,51.876106
6.4154468,51.87613
5.4282265,51.87613
4.198187,51.87614
4.089552,51.87616
4.897594,51.876194
4.657396,51.876205
-3.872,51.876274
4.212126,51.87628
4.8978834,51.876286
4.6444693,51.876305
-3.8690958,51.87632
4.194188,51.876324
5.0670652,51.876328
4.6795697,51.87633
-3.8676438,51.876343
4.679613,51.876343
5.663047,51.87635
4.211833,51.87637
5.066789,51.876373
5.425177,51.876373
4.7660203,51.87638
-8.6614,51.876385
4.8201885,51.876385
-3.86474,51.87639
5.425177,51.8764
4.128032,51.8764
6.4652667,51.8764
5.066048,51.876415
5.8206115,51.876415
5.066484,51.87642
5.0667744,51.87642
4.221416,51.876465
4.820042,51.876476
5.4108005,51.87649
4.955534,51.87651
4.047495,51.87654
4.2121186,51.876553
6.4110274,51.87657
-3.8502195,51.876617
-3.3155396,51.876617
5.887852,51.876686
5.999384,51.876698
4.679462,51.8767
5.889232,51.876717
4.682221,51.876717
5.079116,51.87672
4.923728,51.87675
4.6462045,51.876766
4.6804776,51.876778
4.6801867,51.876797
5.888943,51.876816
4.639959,51.876816
4.6833816,51.876816
4.646203,51.876854
5.430638,51.876865
5.036129,51.87687
4.711118,51.87689
4.8511147,51.876892
4.68338,51.876904
4.710929,51.876923
5.4305506,51.876938
6.3674664,51.87694
6.0669174,51.876953
4.1299047,51.876957
4.086696,51.876984
6.0322523,51.876987
